,ano,mes,id_categoria,id_categoria_bd,categoria,peso_mensal,variacao_mensal,variacao_anual,variacao_doze_meses
4240,2020,5,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1761,-0.03,-2.67,
4241,2020,2,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1814,-0.76,-0.56,
4242,2020,12,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1694,-0.49,-4.16,-4.16
4243,2020,10,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1732,-0.03,-3.26,
4244,2020,4,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1786,-1.63,-2.64,
4245,2020,8,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1757,-1.39,-4.02,
4246,2020,3,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1795,-0.47,-1.02,
4247,2020,7,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1782,-1.06,-2.67,
4248,2020,9,6101009,6.1.01.009,Gastroprotetor,0.1397,-0.6,-1.23,
4249,2020,7,6101009,6.1.01.009,Gastroprotetor,0.1404,0.56,-0.19,
4250,2020,5,6101009,6.1.01.009,Gastroprotetor,0.1384,-1.06,-3.05,
4251,2020,4,6101009,6.1.01.009,Gastroprotetor,0.14,-1.4,-2.01,
4252,2020,11,6101009,6.1.01.009,Gastroprotetor,0.1361,0.02,-1.7,
4253,2020,3,6101009,6.1.01.009,Gastroprotetor,0.1413,-0.86,-0.62,
4254,2020,8,6101009,6.1.01.009,Gastroprotetor,0.1407,-0.44,-0.63,
4255,2020,10,6101009,6.1.01.009,Gastroprotetor,0.138,-0.5,-1.72,
4256,2020,1,6101009,6.1.01.009,Gastroprotetor,0.1416,0.58,0.58,
4257,2020,6,6101009,6.1.01.009,Gastroprotetor,0.1375,2.38,-0.74,
4258,2020,12,6101009,6.1.01.009,Gastroprotetor,0.1349,0.91,-0.81,-0.81
4259,2020,2,6101009,6.1.01.009,Gastroprotetor,0.1421,-0.33,0.24,
4260,2020,9,6101010,6.1.01.010,Vitamina e fortificante,0.2314,0.4,2.37,
4261,2020,7,6101010,6.1.01.010,Vitamina e fortificante,0.2299,1.22,1.9,
4262,2020,6,6101010,6.1.01.010,Vitamina e fortificante,0.2275,1.33,0.67,
4263,2020,3,6101010,6.1.01.010,Vitamina e fortificante,0.2296,-0.27,0.69,
4264,2020,10,6101010,6.1.01.010,Vitamina e fortificante,0.2308,-0.65,1.71,
4265,2020,2,6101010,6.1.01.010,Vitamina e fortificante,0.231,-0.34,0.96,
4266,2020,12,6101010,6.1.01.010,Vitamina e fortificante,0.2234,0.66,1.49,1.49
4267,2020,4,6101010,6.1.01.010,Vitamina e fortificante,0.2289,-1.44,-0.76,
4268,2020,11,6101010,6.1.01.010,Vitamina e fortificante,0.2273,-0.86,0.83,
4269,2020,5,6101010,6.1.01.010,Vitamina e fortificante,0.2264,0.11,-0.65,
4270,2020,8,6101010,6.1.01.010,Vitamina e fortificante,0.2319,0.06,1.96,
4271,2020,1,6101010,6.1.01.010,Vitamina e fortificante,0.2285,1.31,1.31,
4272,2020,10,6101011,6.1.01.011,Hormonal,0.1996,-0.87,-2.22,
4273,2020,11,6101011,6.1.01.011,Hormonal,0.1962,0.16,-2.06,
4274,2020,4,6101011,6.1.01.011,Hormonal,0.2019,-3.43,-4.41,
4275,2020,3,6101011,6.1.01.011,Hormonal,0.2029,-0.42,-1.02,
4276,2020,1,6101011,6.1.01.011,Hormonal,0.205,0.15,0.15,
4277,2020,7,6101011,6.1.01.011,Hormonal,0.2008,0.5,-1.49,
4278,2020,2,6101011,6.1.01.011,Hormonal,0.2049,-0.74,-0.6,
4279,2020,6,6101011,6.1.01.011,Hormonal,0.1971,2.14,-1.98,
4280,2020,8,6101011,6.1.01.011,Hormonal,0.2011,0.35,-1.15,
4281,2020,12,6101011,6.1.01.011,Hormonal,0.1948,-0.38,-2.44,-2.44
4282,2020,9,6101011,6.1.01.011,Hormonal,0.2013,-0.22,-1.36,
4283,2020,5,6101011,6.1.01.011,Hormonal,0.1956,0.39,-4.03,
4284,2020,4,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3061,-0.85,-1.43,
4285,2020,11,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3,-1.12,-2.05,
4286,2020,12,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.294,-0.73,-2.76,-2.76
4287,2020,5,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3044,-1.42,-2.83,
4288,2020,9,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3059,-0.18,-0.65,
4289,2020,2,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3096,-0.4,-0.13,
4290,2020,6,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3012,0.69,-2.16,
4291,2020,10,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3034,-0.29,-0.94,
4292,2020,3,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3076,-0.46,-0.59,
4293,2020,1,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3093,0.28,0.28,
4294,2020,8,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3038,0.95,-0.47,
4295,2020,7,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3025,0.76,-1.41,
4296,2020,4,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.6499,-3.44,-3.56,
4297,2020,2,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.6557,-0.17,0.3,
4298,2020,8,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.6284,-0.51,-3.95,
4299,2020,3,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.6531,-0.42,-0.12,
4300,2020,7,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.6307,-0.01,-3.46,
4301,2020,6,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.6203,1.93,-3.45,
4302,2020,9,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.6238,-0.24,-4.18,
4303,2020,10,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.6184,-0.48,-4.64,
4304,2020,11,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.6104,0.33,-4.32,
4305,2020,5,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.6292,-1.78,-5.28,
4306,2020,12,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.607,0.24,-4.09,-4.09
4307,2020,1,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.654,0.47,0.47,
4308,2020,8,6101051,6.1.01.051,Oftalmológico,0.0952,0.46,0.48,
4309,2020,10,6101051,6.1.01.051,Oftalmológico,0.0942,0.54,0.3,
4310,2020,3,6101051,6.1.01.051,Oftalmológico,0.0955,-0.61,-0.36,
4311,2020,12,6101051,6.1.01.051,Oftalmológico,0.0935,0.29,1.1,1.1
4312,2020,11,6101051,6.1.01.051,Oftalmológico,0.0939,0.5,0.8,
4313,2020,9,6101051,6.1.01.051,Oftalmológico,0.0955,-0.72,-0.24,
4314,2020,6,6101051,6.1.01.051,Oftalmológico,0.0931,2.51,-0.38,
4315,2020,1,6101051,6.1.01.051,Oftalmológico,0.0957,0.43,0.43,
4316,2020,5,6101051,6.1.01.051,Oftalmológico,0.0943,-1.71,-2.82,
4317,2020,7,6101051,6.1.01.051,Oftalmológico,0.0952,0.4,0.03,
4318,2020,2,6101051,6.1.01.051,Oftalmológico,0.0959,-0.18,0.25,
4319,2020,4,6101051,6.1.01.051,Oftalmológico,0.0949,-0.77,-1.13,
4320,2020,10,6101064,6.1.01.064,Antidiabético,0.1817,-0.18,-6.08,
4321,2020,11,6101064,6.1.01.064,Antidiabético,0.1799,0.95,-5.19,
4322,2020,9,6101064,6.1.01.064,Antidiabético,0.183,-0.12,-5.91,
4323,2020,7,6101064,6.1.01.064,Antidiabético,0.1861,-1.23,-5.9,
4324,2020,2,6101064,6.1.01.064,Antidiabético,0.1964,-0.96,-0.39,
4325,2020,1,6101064,6.1.01.064,Antidiabético,0.1957,0.58,0.58,
4326,2020,5,6101064,6.1.01.064,Antidiabético,0.1872,-2.23,-6.17,
4327,2020,3,6101064,6.1.01.064,Antidiabético,0.1941,-0.35,-0.73,
4328,2020,12,6101064,6.1.01.064,Antidiabético,0.18,-1.13,-6.26,-6.26
4329,2020,4,6101064,6.1.01.064,Antidiabético,0.1932,-3.32,-4.03,
4330,2020,8,6101064,6.1.01.064,Antidiabético,0.1832,0.11,-5.8,
4331,2020,6,6101064,6.1.01.064,Antidiabético,0.1837,1.54,-4.73,
4332,2020,8,6101148,6.1.01.148,Neurológico,0.157,0.37,-4.24,
4333,2020,3,6101148,6.1.01.148,Neurológico,0.1625,0.27,-1.03,
4334,2020,9,6101148,6.1.01.148,Neurológico,0.1573,-0.85,-5.06,
4335,2020,1,6101148,6.1.01.148,Neurológico,0.1654,-0.22,-0.22,
4336,2020,6,6101148,6.1.01.148,Neurológico,0.1596,0.64,-2.96,
4337,2020,10,6101148,6.1.01.148,Neurológico,0.1549,0.54,-4.55,
4338,2020,12,6101148,6.1.01.148,Neurológico,0.1495,-0.79,-7.47,-7.47
4339,2020,11,6101148,6.1.01.148,Neurológico,0.1544,-2.29,-6.74,
4340,2020,4,6101148,6.1.01.148,Neurológico,0.1628,-0.51,-1.53,
4341,2020,7,6101148,6.1.01.148,Neurológico,0.1603,-1.69,-4.6,
4342,2020,2,6101148,6.1.01.148,Neurológico,0.1647,-1.08,-1.29,
4343,2020,5,6101148,6.1.01.148,Neurológico,0.1624,-2.08,-3.58,
4344,2020,4,6102,6.1.02.000,Produtos óticos,0.299,-1.2,-3.95,
4345,2020,7,6102,6.1.02.000,Produtos óticos,0.2956,0.9,-3.45,
4346,2020,11,6102,6.1.02.000,Produtos óticos,0.2955,-0.57,-2.82,
4347,2020,5,6102,6.1.02.000,Produtos óticos,0.2964,-0.41,-4.35,
4348,2020,1,6102,6.1.02.000,Produtos óticos,0.3094,-0.73,-0.73,
4349,2020,8,6102,6.1.02.000,Produtos óticos,0.2971,0.8,-2.68,
4350,2020,9,6102,6.1.02.000,Produtos óticos,0.2987,0.4,-2.29,
4351,2020,6,6102,6.1.02.000,Produtos óticos,0.2963,0.03,-4.31,
4352,2020,3,6102,6.1.02.000,Produtos óticos,0.302,-0.93,-2.79,
4353,2020,2,6102,6.1.02.000,Produtos óticos,0.3064,-1.16,-1.88,
4354,2020,10,6102,6.1.02.000,Produtos óticos,0.298,0.02,-2.27,
4355,2020,12,6102,6.1.02.000,Produtos óticos,0.2913,-0.3,-3.11,-3.11
4356,2020,6,6102012,6.1.02.012,Óculos de grau,0.2963,0.03,-4.31,
4357,2020,12,6102012,6.1.02.012,Óculos de grau,0.2913,-0.3,-3.11,-3.11
4358,2020,11,6102012,6.1.02.012,Óculos de grau,0.2955,-0.57,-2.82,
4359,2020,8,6102012,6.1.02.012,Óculos de grau,0.2971,0.8,-2.68,
4360,2020,4,6102012,6.1.02.012,Óculos de grau,0.299,-1.2,-3.95,
4361,2020,7,6102012,6.1.02.012,Óculos de grau,0.2956,0.9,-3.45,
4362,2020,2,6102012,6.1.02.012,Óculos de grau,0.3064,-1.16,-1.88,
4363,2020,5,6102012,6.1.02.012,Óculos de grau,0.2964,-0.41,-4.35,
4364,2020,10,6102012,6.1.02.012,Óculos de grau,0.298,0.02,-2.27,
4365,2020,9,6102012,6.1.02.012,Óculos de grau,0.2987,0.4,-2.29,
4366,2020,1,6102012,6.1.02.012,Óculos de grau,0.3094,-0.73,-0.73,
4367,2020,3,6102012,6.1.02.012,Óculos de grau,0.302,-0.93,-2.79,
4368,2020,9,62,6.2.00.000,Serviços de saúde,5.9843,-1.53,2.28,
4369,2020,11,62,6.2.00.000,Serviços de saúde,5.8141,0.06,2.44,
4370,2020,5,62,6.2.00.000,Serviços de saúde,5.9026,0.44,2.41,
4371,2020,10,62,6.2.00.000,Serviços de saúde,5.8572,0.1,2.38,
4372,2020,3,62,6.2.00.000,Serviços de saúde,5.8386,0.42,1.49,
4373,2020,12,62,6.2.00.000,Serviços de saúde,5.766,0.19,2.64,2.64
4374,2020,8,62,6.2.00.000,Serviços de saúde,5.9701,0.48,3.87,
4375,2020,1,62,6.2.00.000,Serviços de saúde,5.8041,0.5,0.5,
4376,2020,7,62,6.2.00.000,Serviços de saúde,5.9627,0.47,3.38,
4377,2020,2,62,6.2.00.000,Serviços de saúde,5.8203,0.56,1.07,
4378,2020,4,62,6.2.00.000,Serviços de saúde,5.8586,0.47,1.97,
4379,2020,6,62,6.2.00.000,Serviços de saúde,5.9503,0.47,2.9,
4380,2020,6,6201,6.2.01.000,Serviços médicos e dentários,1.1691,0.38,1.56,
4381,2020,9,6201,6.2.01.000,Serviços médicos e dentários,1.1673,0.38,2.28,
4382,2020,8,6201,6.2.01.000,Serviços médicos e dentários,1.1675,0.23,1.89,
4383,2020,7,6201,6.2.01.000,Serviços médicos e dentários,1.1705,0.1,1.66,
4384,2020,4,6201,6.2.01.000,Serviços médicos e dentários,1.1573,0.23,1.08,
4385,2020,3,6201,6.2.01.000,Serviços médicos e dentários,1.1571,0.08,0.85,
4386,2020,5,6201,6.2.01.000,Serviços médicos e dentários,1.1636,0.08,1.17,
4387,2020,12,6201,6.2.01.000,Serviços médicos e dentários,1.1526,0.7,3.75,3.75
4388,2020,11,6201,6.2.01.000,Serviços médicos e dentários,1.16,0.25,3.03,
4389,2020,10,6201,6.2.01.000,Serviços médicos e dentários,1.1645,0.48,2.77,
4390,2020,1,6201,6.2.01.000,Serviços médicos e dentários,1.1536,0.22,0.22,
4391,2020,2,6201,6.2.01.000,Serviços médicos e dentários,1.1537,0.55,0.77,
4392,2020,8,6201002,6.2.01.002,Médico,0.5627,0.25,0.97,
4393,2020,11,6201002,6.2.01.002,Médico,0.5573,0.13,1.64,
4394,2020,2,6201002,6.2.01.002,Médico,0.5585,0.15,-0.16,
4395,2020,5,6201002,6.2.01.002,Médico,0.5622,0.09,0.46,
4396,2020,3,6201002,6.2.01.002,Médico,0.5579,0.29,0.13,
4397,2020,6,6201002,6.2.01.002,Médico,0.5649,0.15,0.61,
4398,2020,9,6201002,6.2.01.002,Médico,0.5628,0.15,1.12,
4399,2020,4,6201002,6.2.01.002,Médico,0.5591,0.24,0.37,
4400,2020,7,6201002,6.2.01.002,Médico,0.5643,0.11,0.72,
4401,2020,1,6201002,6.2.01.002,Médico,0.5614,-0.31,-0.31,
4402,2020,10,6201002,6.2.01.002,Médico,0.56,0.38,1.51,
4403,2020,12,6201002,6.2.01.002,Médico,0.5532,0.72,2.38,2.38
4404,2020,2,6201003,6.2.01.003,Dentista,0.528,1.1,1.88,
4405,2020,1,6201003,6.2.01.003,Dentista,0.525,0.78,0.78,
4406,2020,9,6201003,6.2.01.003,Dentista,0.5371,0.66,3.68,
4407,2020,10,6201003,6.2.01.003,Dentista,0.5374,0.61,4.32,
4408,2020,6,6201003,6.2.01.003,Dentista,0.5371,0.63,2.74,
4409,2020,12,6201003,6.2.01.003,Dentista,0.5332,0.73,5.46,5.46
4410,2020,3,6201003,6.2.01.003,Dentista,0.5325,-0.13,1.75,
4411,2020,4,6201003,6.2.01.003,Dentista,0.5315,0.25,2.01,
4412,2020,11,6201003,6.2.01.003,Dentista,0.5361,0.37,4.7,
4413,2020,5,6201003,6.2.01.003,Dentista,0.5345,0.1,2.1,
4414,2020,8,6201003,6.2.01.003,Dentista,0.538,0.09,3.0,
4415,2020,7,6201003,6.2.01.003,Dentista,0.539,0.16,2.91,
4416,2020,5,6201005,6.2.01.005,Aparelho ortodôntico,0.0193,0.3,2.01,
4417,2020,8,6201005,6.2.01.005,Aparelho ortodôntico,0.0194,0.11,2.53,
4418,2020,11,6201005,6.2.01.005,Aparelho ortodôntico,0.019,-0.3,2.2,
4419,2020,9,6201005,6.2.01.005,Aparelho ortodôntico,0.0194,-0.05,2.47,
4420,2020,3,6201005,6.2.01.005,Aparelho ortodôntico,0.0192,0.05,1.64,
4421,2020,7,6201005,6.2.01.005,Aparelho ortodôntico,0.0195,0.17,2.42,
4422,2020,6,6201005,6.2.01.005,Aparelho ortodôntico,0.0195,0.23,2.24,
4423,2020,2,6201005,6.2.01.005,Aparelho ortodôntico,0.0191,0.87,1.6,
4424,2020,10,6201005,6.2.01.005,Aparelho ortodôntico,0.0192,0.03,2.5,
4425,2020,1,6201005,6.2.01.005,Aparelho ortodôntico,0.019,0.72,0.72,
4426,2020,4,6201005,6.2.01.005,Aparelho ortodôntico,0.0192,0.06,1.7,
4427,2020,12,6201005,6.2.01.005,Aparelho ortodôntico,0.0188,0.8,3.02,3.02
4428,2020,11,6201007,6.2.01.007,Fisioterapeuta,0.0004,-2.54,4.15,
4429,2020,6,6201007,6.2.01.007,Fisioterapeuta,0.0004,-0.66,6.93,
4430,2020,1,6201007,6.2.01.007,Fisioterapeuta,0.0004,3.29,3.29,
4431,2020,3,6201007,6.2.01.007,Fisioterapeuta,0.0004,1.69,7.17,
4432,2020,12,6201007,6.2.01.007,Fisioterapeuta,0.0004,0.18,4.33,4.33
4433,2020,9,6201007,6.2.01.007,Fisioterapeuta,0.0004,-0.05,6.81,
4434,2020,4,6201007,6.2.01.007,Fisioterapeuta,0.0004,0.0,7.17,
4435,2020,5,6201007,6.2.01.007,Fisioterapeuta,0.0004,0.44,7.64,
4436,2020,7,6201007,6.2.01.007,Fisioterapeuta,0.0004,-0.06,6.86,
4437,2020,8,6201007,6.2.01.007,Fisioterapeuta,0.0004,0.0,6.86,
4438,2020,10,6201007,6.2.01.007,Fisioterapeuta,0.0004,0.04,6.86,
4439,2020,2,6201007,6.2.01.007,Fisioterapeuta,0.0004,2.03,5.39,
4440,2020,3,6201010,6.2.01.010,Psicólogo,0.0471,0.0,-0.93,
4441,2020,4,6201010,6.2.01.010,Psicólogo,0.0471,0.0,-0.93,
4442,2020,1,6201010,6.2.01.010,Psicólogo,0.0478,0.06,0.06,
4443,2020,6,6201010,6.2.01.010,Psicólogo,0.0472,0.47,-0.65,
4444,2020,7,6201010,6.2.01.010,Psicólogo,0.0474,-0.65,-1.29,
4445,2020,8,6201010,6.2.01.010,Psicólogo,0.0469,1.62,0.31,
4446,2020,10,6201010,6.2.01.010,Psicólogo,0.0474,0.29,0.71,
4447,2020,11,6201010,6.2.01.010,Psicólogo,0.0472,0.64,1.35,
4448,2020,5,6201010,6.2.01.010,Psicólogo,0.0472,-0.18,-1.11,
4449,2020,2,6201010,6.2.01.010,Psicólogo,0.0477,-0.99,-0.93,
4450,2020,12,6201010,6.2.01.010,Psicólogo,0.047,0.0,1.35,1.35
4451,2020,9,6201010,6.2.01.010,Psicólogo,0.0476,0.11,0.42,
4452,2020,5,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.63,0.04,0.87,
4453,2020,12,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.6155,0.47,1.81,1.81
4454,2020,6,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.6326,-0.19,0.68,
4455,2020,1,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.6261,0.4,0.4,
4456,2020,3,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.6284,-0.08,0.73,
4457,2020,7,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.63,0.29,0.97,
4458,2020,2,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.6274,0.4,0.81,
4459,2020,8,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.6296,0.17,1.14,
4460,2020,4,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.6276,0.1,0.83,
4461,2020,10,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.6255,0.08,1.28,
4462,2020,9,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.6291,0.06,1.2,
4463,2020,11,6202,6.2.02.000,Serviços laboratoriais e hospitalares,0.6207,0.05,1.34,
4464,2020,11,6202003,6.2.02.003,Exame de laboratório,0.1125,0.18,2.17,
4465,2020,9,6202003,6.2.02.003,Exame de laboratório,0.1134,-0.08,1.22,
4466,2020,7,6202003,6.2.02.003,Exame de laboratório,0.113,0.41,0.69,
4467,2020,4,6202003,6.2.02.003,Exame de laboratório,0.1127,-0.17,0.27,
4468,2020,2,6202003,6.2.02.003,Exame de laboratório,0.113,0.13,0.53,
4469,2020,8,6202003,6.2.02.003,Exame de laboratório,0.113,0.61,1.3,
4470,2020,12,6202003,6.2.02.003,Exame de laboratório,0.1117,0.81,3.0,3.0
4471,2020,5,6202003,6.2.02.003,Exame de laboratório,0.1128,0.27,0.55,
4472,2020,1,6202003,6.2.02.003,Exame de laboratório,0.1128,0.4,0.4,
4473,2020,3,6202003,6.2.02.003,Exame de laboratório,0.1129,-0.08,0.44,
4474,2020,10,6202003,6.2.02.003,Exame de laboratório,0.1126,0.76,1.99,
4475,2020,6,6202003,6.2.02.003,Exame de laboratório,0.1136,-0.27,0.28,
4476,2020,7,6202004,6.2.02.004,Hospitalização e cirurgia,0.3768,0.27,1.13,
4477,2020,2,6202004,6.2.02.004,Hospitalização e cirurgia,0.3749,0.55,1.06,
4478,2020,11,6202004,6.2.02.004,Hospitalização e cirurgia,0.3705,-0.07,1.14,
4479,2020,5,6202004,6.2.02.004,Hospitalização e cirurgia,0.3775,-0.01,1.18,
4480,2020,9,6202004,6.2.02.004,Hospitalização e cirurgia,0.3759,0.08,1.27,
4481,2020,1,6202004,6.2.02.004,Hospitalização e cirurgia,0.3738,0.51,0.51,
4482,2020,4,6202004,6.2.02.004,Hospitalização e cirurgia,0.3755,0.24,1.19,
4483,2020,3,6202004,6.2.02.004,Hospitalização e cirurgia,0.3761,-0.11,0.95,
4484,2020,10,6202004,6.2.02.004,Hospitalização e cirurgia,0.3739,-0.05,1.21,
4485,2020,8,6202004,6.2.02.004,Hospitalização e cirurgia,0.3766,0.06,1.19,
4486,2020,6,6202004,6.2.02.004,Hospitalização e cirurgia,0.3789,-0.33,0.85,
4487,2020,12,6202004,6.2.02.004,Hospitalização e cirurgia,0.367,0.42,1.56,1.56
4488,2020,1,6202006,6.2.02.006,Exame de imagem,0.1396,0.12,0.12,
4489,2020,11,6202006,6.2.02.006,Exame de imagem,0.1376,0.29,1.19,
4490,2020,7,6202006,6.2.02.006,Exame de imagem,0.1402,0.25,0.78,
4491,2020,4,6202006,6.2.02.006,Exame de imagem,0.1393,-0.06,0.31,
4492,2020,9,6202006,6.2.02.006,Exame de imagem,0.1398,0.13,1.03,
4493,2020,12,6202006,6.2.02.006,Exame de imagem,0.1368,0.35,1.54,1.54
4494,2020,2,6202006,6.2.02.006,Exame de imagem,0.1395,0.23,0.35,
4495,2020,5,6202006,6.2.02.006,Exame de imagem,0.1396,-0.02,0.29,
4496,2020,8,6202006,6.2.02.006,Exame de imagem,0.14,0.11,0.89,
4497,2020,3,6202006,6.2.02.006,Exame de imagem,0.1394,0.02,0.37,
4498,2020,6,6202006,6.2.02.006,Exame de imagem,0.1402,0.25,0.53,
4499,2020,10,6202006,6.2.02.006,Exame de imagem,0.139,-0.13,0.89,
4500,2020,6,6203,6.2.03.000,Plano de saúde,4.1486,0.6,3.63,
4501,2020,11,6203,6.2.03.000,Plano de saúde,4.0334,0.0,2.44,
4502,2020,7,6203,6.2.03.000,Plano de saúde,4.1622,0.6,4.24,
4503,2020,3,6203,6.2.03.000,Plano de saúde,4.0531,0.6,1.8,
4504,2020,5,6203,6.2.03.000,Plano de saúde,4.109,0.6,3.01,
4505,2020,12,6203,6.2.03.000,Plano de saúde,3.9979,0.0,2.44,2.44
4506,2020,1,6203,6.2.03.000,Plano de saúde,4.0243,0.6,0.6,
4507,2020,4,6203,6.2.03.000,Plano de saúde,4.0737,0.6,2.4,
4508,2020,2,6203,6.2.03.000,Plano de saúde,4.0392,0.59,1.19,
4509,2020,9,6203,6.2.03.000,Plano de saúde,4.1879,-2.31,2.44,
4510,2020,8,6203,6.2.03.000,Plano de saúde,4.173,0.6,4.86,
4511,2020,10,6203,6.2.03.000,Plano de saúde,4.0672,0.0,2.44,
4512,2020,1,6203001,6.2.03.001,Plano de saúde,4.0243,0.6,0.6,
4513,2020,4,6203001,6.2.03.001,Plano de saúde,4.0737,0.6,2.4,
4514,2020,5,6203001,6.2.03.001,Plano de saúde,4.109,0.6,3.01,
4515,2020,3,6203001,6.2.03.001,Plano de saúde,4.0531,0.6,1.8,
4516,2020,6,6203001,6.2.03.001,Plano de saúde,4.1486,0.6,3.63,
4517,2020,9,6203001,6.2.03.001,Plano de saúde,4.1879,-2.31,2.44,
4518,2020,2,6203001,6.2.03.001,Plano de saúde,4.0392,0.59,1.19,
4519,2020,11,6203001,6.2.03.001,Plano de saúde,4.0334,0.0,2.44,
4520,2020,12,6203001,6.2.03.001,Plano de saúde,3.9979,0.0,2.44,2.44
4521,2020,8,6203001,6.2.03.001,Plano de saúde,4.173,0.6,4.86,
4522,2020,10,6203001,6.2.03.001,Plano de saúde,4.0672,0.0,2.44,
4523,2020,7,6203001,6.2.03.001,Plano de saúde,4.1622,0.6,4.24,
4524,2020,11,63,6.3.00.000,Cuidados pessoais,3.961,-0.34,2.48,
4525,2020,3,63,6.3.00.000,Cuidados pessoais,3.9212,0.46,0.47,
4526,2020,5,63,6.3.00.000,Cuidados pessoais,3.9542,0.05,0.66,
4527,2020,10,63,6.3.00.000,Cuidados pessoais,3.9515,1.11,2.83,
4528,2020,1,63,6.3.00.000,Cuidados pessoais,3.9395,-2.07,-2.07,
4529,2020,6,63,6.3.00.000,Cuidados pessoais,3.9712,-0.72,-0.06,
4530,2020,8,63,6.3.00.000,Cuidados pessoais,3.9387,1.03,1.5,
4531,2020,4,63,6.3.00.000,Cuidados pessoais,3.9367,0.14,0.61,
4532,2020,9,63,6.3.00.000,Cuidados pessoais,3.9697,0.2,1.7,
4533,2020,12,63,6.3.00.000,Cuidados pessoais,3.9128,1.01,3.52,3.52
4534,2020,2,63,6.3.00.000,Cuidados pessoais,3.8497,2.12,0.01,
4535,2020,7,63,6.3.00.000,Cuidados pessoais,3.9328,0.53,0.47,
4536,2020,12,6301,6.3.01.000,Higiene pessoal,3.9128,1.01,3.52,3.52
4537,2020,10,6301,6.3.01.000,Higiene pessoal,3.9515,1.11,2.83,
4538,2020,5,6301,6.3.01.000,Higiene pessoal,3.9542,0.05,0.66,
4539,2020,9,6301,6.3.01.000,Higiene pessoal,3.9697,0.2,1.7,
4540,2020,2,6301,6.3.01.000,Higiene pessoal,3.8497,2.12,0.01,
4541,2020,6,6301,6.3.01.000,Higiene pessoal,3.9712,-0.72,-0.06,
4542,2020,1,6301,6.3.01.000,Higiene pessoal,3.9395,-2.07,-2.07,
4543,2020,11,6301,6.3.01.000,Higiene pessoal,3.961,-0.34,2.48,
4544,2020,8,6301,6.3.01.000,Higiene pessoal,3.9387,1.03,1.5,
4545,2020,3,6301,6.3.01.000,Higiene pessoal,3.9212,0.46,0.47,
4546,2020,4,6301,6.3.01.000,Higiene pessoal,3.9367,0.14,0.61,
4547,2020,7,6301,6.3.01.000,Higiene pessoal,3.9328,0.53,0.47,
4548,2020,4,6301001,6.3.01.001,Produto para cabelo,0.6391,0.58,1.76,
4549,2020,3,6301001,6.3.01.001,Produto para cabelo,0.6404,-0.14,1.17,
4550,2020,9,6301001,6.3.01.001,Produto para cabelo,0.6388,-0.19,1.1,
4551,2020,11,6301001,6.3.01.001,Produto para cabelo,0.6317,-0.51,1.17,
4552,2020,10,6301001,6.3.01.001,Produto para cabelo,0.6334,0.58,1.69,
4553,2020,6,6301001,6.3.01.001,Produto para cabelo,0.6403,0.6,1.28,
4554,2020,2,6301001,6.3.01.001,Produto para cabelo,0.6323,1.55,1.32,
4555,2020,8,6301001,6.3.01.001,Produto para cabelo,0.6354,0.76,1.3,
